date,district,market,commodity,variety,min_price,max_price,modal_price
2024-03-06,Nashik,Yeola,Onion,Red,400,2001,1850.0
2024-03-06,Nashik,Chandvad,Onion,Other,1681,1950,1800.0
2024-03-06,Jalgaon,Jalgaon,Onion,Red,500,1942,1250.0
2024-03-06,Nashik,Lasalgaon(Vinchur),Onion,Red,700,2001,1900.0
2024-03-06,Nashik,Devala,Onion,Other,600,1850,1675.0
2024-03-06,Ahmednagar,Kopargaon,Onion,Red,500,1928,1850.0
2024-03-06,Satara,Satara,Onion,Other,1000,1800,1400.0
2024-03-06,Kolhapur,Kolhapur,Onion,Other,700,2000,1400.0
2024-03-06,Nashik,Lasalgaon,Onion,Other,1000,1970,1925.0
2024-03-06,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,500,1951,1730.0
2024-03-06,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,1000,1886,1700.0
2024-03-06,Dhule,Shirpur,Onion,Red,200,2275,1500.0
2024-03-06,Pune,Pune,Onion,Local,600,1800,1200.0
2024-03-06,Sholapur,Akluj,Onion,Red,300,2000,1300.0
2024-03-06,Nashik,Pimpalgaon,Onion,Pole,400,2101,1850.0
2024-03-06,Nashik,Lasalgaon(Vinchur),Onion,Other,800,1910,1850.0
2024-03-06,Nashik,Manmad,Onion,Red,500,2070,1750.0
2024-03-06,Nandurbar,Nandurbar,Onion,Red,1495,1645,1575.0
2024-03-06,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,600,1825,1450.0
2024-03-06,Nashik,Sinner,Onion,Red,500,1826,1650.0
2024-03-06,Nashik,Satana,Onion,Red,200,1845,1595.0
2024-03-06,Pune,Baramati,Onion,Red,300,1700,1300.0
2024-03-06,Ahmednagar,Parner,Onion,Red,300,2100,1400.0
2024-03-06,Dharashiv(Usmanabad),Dharashiv,Onion,Red,400,1500,950.0
2024-03-06,Akola,Akola,Onion,Other,1000,2100,1700.0
2024-03-06,Nashik,Nandgaon,Onion,Red,400,1975,1750.0
2024-03-06,Mumbai,Vashi New Mumbai,Onion,Other,1100,1700,1400.0
2024-03-06,Nashik,Dindori(Vani),Onion,Red,1100,2102,1681.0
2024-03-06,Nashik,Pimpalgaon,Onion,Other,1682,1951,1751.0
2024-03-06,Ahmednagar,Sangamner,Onion,Red,200,2100,1150.0
2024-03-06,Ahmednagar,Newasa(Ghodegaon),Onion,Red,400,2000,1800.0
2024-03-06,Nashik,Nampur,Onion,Red,500,1810,1000.0
2024-03-06,Nashik,Umrane,Onion,Red,701,1950,1750.0
2024-03-06,Nashik,Chandvad,Onion,Red,900,1999,1830.0
2024-03-06,Ahmednagar,Kopargaon,Onion,Other,500,1791,1750.0
2024-03-06,Nashik,Devala,Onion,Red,400,2010,1800.0
2024-03-06,Nashik,Lasalgaon,Onion,Red,900,2003,1900.0
2024-03-06,Nashik,Lasalgaon(Niphad),Onion,Red,900,2000,1870.0
2024-03-06,Nagpur,Nagpur,Onion,White,1600,2000,1875.0
2024-03-06,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,400,1800,1100.0
2024-03-06,Nandurbar,Navapur,Onion,Other,800,1500,1241.0
2024-03-06,Jalgaon,Yawal,Onion,Red,680,1030,870.0
2024-03-06,Pune,Khed(Chakan),Onion,Other,1200,1800,1500.0
2024-03-06,Pune,Junnar(Narayangaon),Onion,Other,650,1700,1400.0
2024-03-06,Nagpur,Hingna,Onion,Other,2000,2000,2000.0
2024-03-07,Mumbai,Vashi New Mumbai,Onion,Other,1400,2000,1700.0
2024-03-07,Nagpur,Hingna,Onion,Other,1600,2000,1800.0
2024-03-07,Ahmednagar,Rahuri(Vambori),Onion,Red,200,2000,1200.0
2024-03-07,Jalgaon,Yawal,Onion,Red,690,1030,870.0
2024-03-07,Pune,Junnar,Onion,Other,500,2110,1210.0
2024-03-07,Ahmednagar,Sangamner,Onion,Other,150,2001,1075.0
2024-03-07,Nashik,Devala,Onion,Red,500,2000,1850.0
2024-03-07,Nashik,Lasalgaon,Onion,Red,2100,2251,2180.0
2024-03-07,Nashik,Yeola,Onion,Red,700,2036,1875.0
2024-03-07,Nashik,Dindori(Vani),Onion,Red,1401,2270,1875.0
2024-03-07,Kolhapur,Kolhapur,Onion,Other,600,1800,1200.0
2024-03-07,Pune,Pune,Onion,Local,600,1800,1200.0
2024-03-07,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,500,2000,1750.0
2024-03-07,Pune,Junnar(Otur),Onion,Other,1200,2000,1600.0
2024-03-07,Nashik,Lasalgaon(Niphad),Onion,Red,1100,2011,1950.0
2024-03-07,Nagpur,Kamthi,Onion,Local,1500,2500,2000.0
2024-03-07,Ahmednagar,Karjat,Onion,1st Sort,300,2000,1000.0
2024-03-07,Jalgaon,Jalgaon,Onion,Red,500,2052,1280.0
2024-03-07,Nashik,Nandgaon,Onion,Other,800,2018,1850.0
2024-03-07,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,400,2000,1200.0
2024-03-07,Ahmednagar,Jamkhed,Onion,Red,200,2300,1250.0
2024-03-07,Nagpur,Nagpur,Onion,Red,1500,2000,1875.0
2024-03-07,Nashik,Umrane,Onion,Red,700,2001,1850.0
2024-03-07,Sholapur,Mangal Wedha,Onion,Local,100,1420,1300.0
2024-03-07,Ahmednagar,Kopargaon,Onion,Red,500,2000,1850.0
2024-03-07,Ahmednagar,Sangamner,Onion,Red,200,2000,1100.0
2024-03-07,Nashik,Lasalgaon,Onion,Other,1500,1971,1860.0
2024-03-07,Nashik,Nandgaon,Onion,Red,201,2001,1850.0
2024-03-07,Dhule,Dhule,Onion,Red,200,1800,1600.0
2024-03-07,Ahmednagar,Kopargaon,Onion,Other,500,1851,1750.0
2024-03-07,Nashik,Nasik,Onion,Pole,800,2150,2010.0
2024-03-07,Nagpur,Ramtek,Onion,Other,1800,2000,1900.0
2024-03-07,Nashik,Lasalgaon(Vinchur),Onion,Other,900,2000,1900.0
2024-03-07,Pune,Khed(Chakan),Onion,Other,1300,1800,1500.0
2024-03-07,Nashik,Satana,Onion,Red,100,1955,1750.0
2024-03-07,Pune,Manchar,Onion,Other,1200,2210,1705.0
2024-03-07,Pune,Pune(Pimpri),Onion,Local,1300,1600,1450.0
2024-03-07,Sholapur,Solapur,Onion,Red,200,2300,1400.0
2024-03-07,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,600,1800,1000.0
2024-03-07,Satara,Satara,Onion,Other,1000,1600,1300.0
2024-03-07,Satara,Vai,Onion,Local,700,1600,1200.0
2024-03-07,Pune,Pune(Moshi),Onion,Local,800,1200,1000.0
2024-03-07,Nashik,Devala,Onion,Other,900,1800,1700.0
2024-03-07,Nashik,Pimpalgaon,Onion,Other,1500,1991,1900.0
2024-03-07,Nashik,Lasalgaon(Vinchur),Onion,Red,1000,2100,1975.0
2024-03-07,Akola,Akola,Onion,Other,1000,1800,1500.0
2024-03-07,Jalgaon,Bhusaval,Onion,Red,1500,2000,1800.0
2024-03-07,Nashik,Chandvad,Onion,Red,1600,1931,1800.0
2024-03-07,Nagpur,Nagpur,Onion,White,1600,2000,1900.0
2024-03-07,Nashik,Lasalgaon(Niphad),Onion,Other,830,1960,1900.0
2024-03-07,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,300,2100,1200.0
2024-03-07,Pune,Pune(Manjri),Onion,Local,800,1300,1100.0
2024-03-07,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,500,1891,1575.0
2024-03-07,Nashik,Manmad,Onion,Red,400,2100,1950.0
2024-03-07,Nashik,Kalvan,Onion,Red,900,2000,1401.0
2024-03-07,Nashik,Pimpalgaon,Onion,Pole,500,2012,1911.0
2024-03-08,Nashik,Nasik,Onion,Pole,850,1950,1800.0
2024-03-08,Pune,Pune(Manjri),Onion,Local,1300,1600,1500.0
2024-03-08,Pune,Junnar(Alephata),Onion,Other,1000,2350,1400.0
2024-03-08,Pune,Khed(Chakan),Onion,Other,1300,1800,1500.0
2024-03-08,Pune,Pune(Moshi),Onion,Local,500,1200,850.0
2024-03-08,Jalgaon,Bhusaval,Onion,Red,1000,1500,1200.0
2024-03-08,Nashik,Lasalgaon(Niphad),Onion,Red,1050,1970,1921.0
2024-03-08,Chandrapur,Chandrapur(Ganjwad),Onion,Other,1300,2250,1700.0
2024-03-08,Nashik,Lasalgaon(Vinchur),Onion,Other,800,1856,1750.0
2024-03-08,Pune,Junnar(Narayangaon),Onion,Other,800,1700,1200.0
2024-03-08,Nagpur,Kamthi,Onion,Local,1500,2500,2000.0
2024-03-08,Ahmednagar,Parner,Onion,Red,300,2000,1375.0
2024-03-08,Pune,Pune(Pimpri),Onion,Local,1500,1600,1550.0
2024-03-08,Jalgaon,Yawal,Onion,Red,730,1075,910.0
2024-03-08,Ahmednagar,Sangamner,Onion,Red,200,2000,1100.0
2024-03-08,Pune,Pune,Onion,Local,600,1800,1200.0
2024-03-08,Ahmednagar,Rahata,Onion,Other,600,2100,1550.0
2024-03-08,Sholapur,Mangal Wedha,Onion,Local,200,1500,1300.0
2024-03-08,Nashik,Lasalgaon(Vinchur),Onion,Red,900,1961,1875.0
2024-03-08,Nashik,Lasalgaon(Niphad),Onion,Other,1151,1921,1821.0
2024-03-08,Sholapur,Kurdwadi(Modnimb),Onion,Red,500,1800,1300.0
2024-03-08,Ahmednagar,Om Chaitanya Multistate Agro Purpose CoOp Society,Onion,Red,300,1700,1230.0
2024-03-08,Ahmednagar,Pathardi,Onion,Red,300,1800,1500.0
2024-03-08,Nashik,Manmad,Onion,Red,400,1948,1700.0
2024-03-08,Nandurbar,Navapur,Onion,Other,1000,2000,1869.0
2024-03-08,Amarawati,Amrawati(Frui & Veg. Market),Onion,Local,800,2200,1500.0
2024-03-08,Ahmednagar,Sangamner,Onion,Other,200,2000,1100.0
2024-03-08,Kolhapur,Kolhapur,Onion,Other,600,1900,1200.0
2024-03-08,Ahmednagar,Rahuri,Onion,Other,100,2000,1050.0
2024-03-08,Satara,Satara,Onion,Other,1200,1600,1400.0
2024-03-08,Sholapur,Akluj,Onion,Red,300,1700,1000.0
2024-03-09,Pune,Junnar(Narayangaon),Onion,Other,300,2100,1500.0
2024-03-09,Nashik,Yeola,Onion,Red,800,1938,1750.0
2024-03-09,Akola,Akola,Onion,Other,1200,1800,1500.0
2024-03-09,Sholapur,Solapur,Onion,Red,300,2300,1400.0
2024-03-09,Nagpur,Kamthi,Onion,Local,1500,2500,2000.0
2024-03-09,Raigad,Pen,Onion,Red,2000,2200,2000.0
2024-03-09,Dhule,Shirpur,Onion,Red,525,2925,1650.0
2024-03-09,Nagpur,Nagpur,Onion,White,1600,2000,1800.0
2024-03-09,Ahmednagar,Karjat,Onion,1st Sort,300,2000,1000.0
2024-03-09,Ahmednagar,Kopargaon,Onion,Red,500,1951,1800.0
2024-03-09,Pune,Pune(Pimpri),Onion,Local,1400,1800,1600.0
2024-03-09,Nagpur,Nagpur,Onion,Red,1500,2000,1875.0
2024-03-09,Nashik,Lasalgaon(Niphad),Onion,Other,950,1885,1800.0
2024-03-09,Ahmednagar,Jamkhed,Onion,Red,200,2000,1100.0
2024-03-09,Satara,Karad,Onion,Other,1500,2000,2000.0
2024-03-09,Nashik,Pimpalgaon,Onion,Pole,400,1999,1800.0
2024-03-09,Nashik,Chandvad,Onion,Red,950,1951,1780.0
2024-03-09,Nashik,Lasalgaon,Onion,Other,900,1895,1780.0
2024-03-09,Pune,Pune(Manjri),Onion,Local,1300,1700,1500.0
2024-03-09,Nashik,Pimpalgaon,Onion,Other,1600,1916,1700.0
2024-03-09,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,600,1825,1650.0
2024-03-09,Jalgaon,Jalgaon,Onion,Red,700,1850,1500.0
2024-03-09,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,1000,1920,1700.0
2024-03-09,Nashik,Manmad,Onion,Red,300,2001,1750.0
2024-03-09,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,500,1860,1720.0
2024-03-09,Jalgaon,Bhusaval,Onion,Red,1000,1500,1200.0
2024-03-09,Pune,Baramati,Onion,Red,300,1651,1251.0
2024-03-09,Dhule,Dhule,Onion,Red,200,1800,1600.0
2024-03-09,Nashik,Chandvad,Onion,Other,1500,1969,1750.0
2024-03-09,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,700,2000,1350.0
2024-03-09,Ahmednagar,Kopargaon,Onion,Other,500,1800,1750.0
2024-03-09,Jalgaon,Yawal,Onion,Red,730,1075,910.0
2024-03-09,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,400,2000,1200.0
2024-03-09,Amarawati,Amrawati(Frui & Veg. Market),Onion,Local,500,2100,1300.0
2024-03-09,Sholapur,Mangal Wedha,Onion,Local,290,1400,1250.0
2024-03-09,Nashik,Lasalgaon(Vinchur),Onion,Red,1000,2000,1900.0
2024-03-09,Dhule,Shirpur,Onion,White,1300,1700,1700.0
2024-03-09,Pune,Pune(Khadiki),Onion,Local,1000,1400,1200.0
2024-03-09,Nagpur,Ramtek,Onion,Other,1800,2000,1900.0
2024-03-09,Kolhapur,Vadgaonpeth,Onion,Local,1000,2000,1500.0
2024-03-09,Ahmednagar,Rahuri(Vambori),Onion,Other,100,1900,1200.0
2024-03-09,Dharashiv(Usmanabad),Dharashiv,Onion,Red,1200,2000,1600.0
2024-03-09,Pune,Pune(Moshi),Onion,Local,700,1700,1200.0
2024-03-09,Kolhapur,Kolhapur,Onion,Other,600,2000,1400.0
2024-03-09,Chandrapur,Chandrapur(Ganjwad),Onion,Other,1300,2250,1700.0
2024-03-09,Nashik,Lasalgaon(Vinchur),Onion,Other,900,1860,1700.0
2024-03-09,Mumbai,Vashi New Mumbai,Onion,Other,1300,1800,1550.0
2024-03-09,Ahmednagar,Newasa(Ghodegaon),Onion,Other,400,2000,1600.0
2024-03-09,Ahmednagar,Ahmednagar,Onion,Red,150,2000,1450.0
2024-03-09,Nashik,Lasalgaon(Niphad),Onion,Red,671,1940,1880.0
2024-03-09,Nashik,Lasalgaon,Onion,Red,800,2010,1890.0
2024-03-09,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,500,1780,1500.0
2024-03-10,Jalgaon,Bhusaval,Onion,Red,1200,1600,1400.0
2024-03-10,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,1000,1800,1600.0
2024-03-10,Ahmednagar,Parner,Onion,Other,300,1900,1325.0
2024-03-10,Ahmednagar,Karjat,Onion,1st Sort,500,2100,1000.0
2024-03-10,Pune,Pune(Pimpri),Onion,Local,700,1600,1115.0
2024-03-10,Pune,Pune(Manjri),Onion,Local,1300,1700,1500.0
2024-03-10,Pune,Junnar(Alephata),Onion,Other,1000,2310,1400.0
2024-03-10,Ahmednagar,Rahata,Onion,Other,300,2100,1400.0
2024-03-10,Sholapur,Mangal Wedha,Onion,Local,900,1400,1200.0
2024-03-10,Pune,Junnar,Onion,Other,500,2110,1100.0
2024-03-10,Nagpur,Ramtek,Onion,Other,1800,2000,1900.0
2024-03-10,Pune,Junnar(Otur),Onion,Other,1000,2110,1600.0
2024-03-10,Satara,Satara,Onion,Other,1200,1600,1400.0
2024-03-10,Satara,Vai,Onion,Local,800,1400,1200.0
2024-03-10,Pune,Junnar(Narayangaon),Onion,Other,700,1800,1200.0
2024-03-10,Pune,Pune(Moshi),Onion,Local,700,1200,950.0
2024-03-10,Sholapur,Akluj,Onion,Red,350,2500,1800.0
2024-03-10,Dharashiv(Usmanabad),Dharashiv,Onion,Red,1000,2000,1500.0
2024-03-10,Pune,Pune(Khadiki),Onion,Local,1000,1600,1300.0
2024-03-10,Ahmednagar,Rahuri,Onion,Other,100,1900,1000.0
2024-03-10,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,700,2000,1350.0
2024-03-10,Pune,Pune,Onion,Local,600,1800,1200.0
2024-03-10,Ahmednagar,Pathardi,Onion,Red,300,1750,1500.0
2024-03-10,Jalgaon,Yawal,Onion,Red,780,1130,950.0
2024-03-10,Amarawati,Amrawati(Frui & Veg. Market),Onion,Local,600,2000,1300.0
2024-03-10,Pune,Manchar,Onion,Other,1200,2110,1655.0
2024-03-11,Nashik,Nandgaon,Onion,Other,370,1735,1550.0
2024-03-11,Nashik,Chandvad,Onion,Red,941,1992,1670.0
2024-03-11,Jalgaon,Yawal,Onion,Red,780,1150,950.0
2024-03-11,Sholapur,Mangal Wedha,Onion,Local,200,1600,1400.0
2024-03-11,Nashik,Nampur,Onion,Red,500,1685,1400.0
2024-03-11,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,600,2000,1300.0
2024-03-11,Nashik,Lasalgaon,Onion,Other,881,1901,1780.0
2024-03-11,Ahmednagar,Ahmednagar,Onion,Red,150,1900,1400.0
2024-03-11,Nashik,Kalvan,Onion,Red,700,1920,1351.0
2024-03-11,Nandurbar,Nandurbar,Onion,Red,1475,1665,1560.0
2024-03-11,Nagpur,Hingna,Onion,Other,2000,2000,2000.0
2024-03-11,Nashik,Satana,Onion,Other,200,1770,1540.0
2024-03-11,Pune,Pune(Moshi),Onion,Local,800,1200,1000.0
2024-03-11,Mumbai,Vashi New Mumbai,Onion,Other,1300,1800,1550.0
2024-03-11,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,1000,1900,1450.0
2024-03-11,Satara,Karad,Onion,Other,1000,1800,1800.0
2024-03-11,Amarawati,Amrawati(Frui & Veg. Market),Onion,Local,700,2200,1450.0
2024-03-11,Pune,Pune(Manjri),Onion,Local,1300,1700,1500.0
2024-03-11,Nashik,Lasalgaon(Vinchur),Onion,Red,800,1919,1850.0
2024-03-11,Nashik,Lasalgaon(Vinchur),Onion,Other,700,1852,1750.0
2024-03-11,Kolhapur,Kolhapur,Onion,Other,600,1900,1200.0
2024-03-11,Pune,Pune,Onion,Local,700,1900,1300.0
2024-03-11,Pune,Pune(Pimpri),Onion,Local,1500,1700,1600.0
2024-03-11,Ahmednagar,Shrigonda,Onion,Other,300,1600,1400.0
2024-03-11,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,400,2000,1200.0
2024-03-11,Satara,Vai,Onion,Local,600,1700,1100.0
2024-03-11,Dhule,Dhule,Onion,Red,400,1840,1110.0
2024-03-11,Nashik,Devala,Onion,Red,300,1800,1650.0
2024-03-11,Nashik,Dindori(Vani),Onion,Red,1400,2170,1751.0
2024-03-11,Nashik,Umrane,Onion,Red,751,1900,1700.0
2024-03-11,Nashik,Nandgaon,Onion,Red,200,1752,1550.0
2024-03-11,Nashik,Nasik,Onion,Pole,700,1950,1700.0
2024-03-11,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,500,1651,1300.0
2024-03-11,Akola,Akola,Onion,Other,1200,2200,1800.0
2024-03-11,Ahmednagar,Sangamner,Onion,Other,200,2000,1100.0
2024-03-11,Ahmednagar,Sangamner,Onion,Red,150,1900,1025.0
2024-03-11,Pune,Baramati,Onion,Red,300,1500,1000.0
2024-03-11,Thane,Kalyan,Onion,1st Sort,1200,2000,1600.0
2024-03-11,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,801,1704,1550.0
2024-03-11,Nashik,Dindori(Vani),Onion,Other,1200,2078,1550.0
2024-03-11,Nashik,Pimpalgaon,Onion,Other,1300,1830,1625.0
2024-03-11,Nagpur,Kamthi,Onion,Local,1500,2500,2000.0
2024-03-11,Nashik,Lasalgaon(Niphad),Onion,Other,991,1800,1670.0
2024-03-11,Nashik,Kalvan,Onion,Other,900,1860,1400.0
2024-03-11,Nashik,Yeola,Onion,Red,550,1811,1650.0
2024-03-11,Nashik,Sinner,Onion,Red,200,1700,1550.0
2024-03-11,Nashik,Devala,Onion,Other,900,1700,1575.0
2024-03-11,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,500,1759,1575.0
2024-03-11,Nashik,Pimpalgaon,Onion,Pole,300,1991,1700.0
2024-03-11,Pune,Pune(Khadiki),Onion,Local,1000,1300,1150.0
2024-03-11,Sholapur,Solapur,Onion,Red,100,2250,1300.0
2024-03-11,Nashik,Lasalgaon,Onion,Red,900,1947,1811.0
2024-03-11,Pune,Junnar(Narayangaon),Onion,Other,800,2500,1500.0
2024-03-11,Sholapur,Kurdwadi(Modnimb),Onion,Red,200,1951,1200.0
2024-03-11,Jalgaon,Jalgaon,Onion,Red,500,1702,1000.0
2024-03-11,Nashik,Chandvad,Onion,Other,750,1799,1650.0
2024-03-11,Nashik,Lasalgaon(Niphad),Onion,Red,1031,1911,1850.0
2024-03-11,Nashik,Manmad,Onion,Red,300,1900,1600.0
2024-03-11,Ahmednagar,Rahuri(Vambori),Onion,Other,100,2000,1200.0
2024-03-11,Nashik,Nampur,Onion,Other,500,1685,1300.0
2024-03-11,Ahmednagar,Newasa(Ghodegaon),Onion,Other,400,2000,1700.0
2024-03-12,Nashik,Devala,Onion,Other,900,1700,1575.0
2024-03-12,Amarawati,Amrawati(Frui & Veg. Market),Onion,Local,600,2000,1300.0
2024-03-12,Satara,Satara,Onion,Other,1000,1700,1350.0
2024-03-12,Ahmednagar,Pathardi,Onion,Red,300,1400,1200.0
2024-03-12,Thane,Kalyan,Onion,1st Sort,1600,1900,1750.0
2024-03-12,Sangli,"Sangli(Phale, Bhajipura Market)",Onion,Local,400,1900,1150.0
2024-03-12,Ahmednagar,Karjat,Onion,1st Sort,300,2000,1000.0
2024-03-12,Nashik,Dindori(Vani),Onion,Other,1200,2078,1475.0
2024-03-12,Nagpur,Kamthi,Onion,Local,1500,2500,2000.0
2024-03-12,Nashik,Umrane,Onion,Red,701,1790,1680.0
2024-03-12,Akola,Akola,Onion,Other,1200,2000,1600.0
2024-03-12,Nashik,Sinner,Onion,Red,500,1610,1500.0
2024-03-12,Pune,Pune(Pimpri),Onion,Local,1400,1600,1500.0
2024-03-12,Pune,Pune,Onion,Local,600,1800,1200.0
2024-03-12,Ahmednagar,Kopargaon,Onion,Other,500,1650,1575.0
2024-03-12,Nashik,Kalvan,Onion,Red,700,1800,1300.0
2024-03-12,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,500,1775,1500.0
2024-03-12,Satara,Vai,Onion,Local,800,1600,1300.0
2024-03-12,Nagpur,Nagpur,Onion,Red,1500,2000,1875.0
2024-03-12,Pune,Junnar(Alephata),Onion,Other,1000,2250,1350.0
2024-03-12,Jalgaon,Jalgaon,Onion,Red,575,1750,1200.0
2024-03-12,Nashik,Lasalgaon(Vinchur),Onion,Other,700,1855,1650.0
2024-03-12,Nashik,Lasalgaon(Vinchur),Onion,Red,700,1880,1750.0
2024-03-12,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,1000,1663,1500.0
2024-03-12,Nashik,Nampur,Onion,Red,500,1650,1450.0
2024-03-12,Chattrapati Sambhajinagar,Lasur Station,Onion,Other,300,1602,1300.0
2024-03-12,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Other,400,1726,1600.0
2024-03-12,Kolhapur,Kolhapur,Onion,Other,600,1900,1200.0
2024-03-12,Nashik,Chandvad,Onion,Red,880,1976,1700.0
2024-03-12,Nagpur,Ramtek,Onion,Other,1400,1600,1500.0
2024-03-12,Ahmednagar,Rahuri,Onion,Other,100,2000,1050.0
2024-03-12,Nashik,Manmad,Onion,Red,400,1718,1550.0
2024-03-12,Dhule,Dhule,Onion,Red,400,1840,1110.0
2024-03-12,Ahmednagar,Shrigonda,Onion,Other,500,1700,1400.0
2024-03-12,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Onion,Other,600,1800,1200.0
2024-03-12,Pune,Pune(Manjri),Onion,Local,1300,1500,1400.0
2024-03-12,Kolhapur,Vadgaonpeth,Onion,Local,1000,2000,1200.0
2024-03-12,Nashik,Nandgaon,Onion,Red,251,1761,1550.0
2024-03-12,Nashik,Satana,Onion,Red,300,1700,1575.0
2024-03-12,Nashik,Pimpalgaon,Onion,Pole,400,2011,1750.0
2024-03-12,Nashik,Nandgaon,Onion,Other,430,1702,1550.0
2024-03-12,Buldhana,Malkapur,Onion,Local,900,1500,1200.0
2024-03-12,Nandurbar,Nandurbar,Onion,Red,1410,1570,1475.0
2024-03-12,Pune,Manchar,Onion,Other,1100,2000,1550.0
2024-03-12,Pune,Khed(Chakan),Onion,Other,1300,1800,1500.0
2024-03-12,Nashik,Nampur,Onion,Other,500,1655,1450.0
2024-03-12,Mumbai,Vashi New Mumbai,Onion,Other,1200,1800,1500.0
2024-03-12,Nashik,Kalvan,Onion,Other,900,1675,1400.0
2024-03-12,Satara,Phaltan,Onion,Hybrid,500,1600,1100.0
2024-03-12,Sholapur,Solapur,Onion,Red,100,2200,1200.0
2024-03-12,Ahmednagar,Kopargaon,Onion,Red,500,1751,1625.0
2024-03-12,Nashik,Lasalgaon,Onion,Red,900,1882,1780.0
2024-03-12,Pune,Pune(Moshi),Onion,Local,600,1400,1000.0
2024-03-12,Nashik,Devala,Onion,Red,300,1800,1650.0
2024-03-12,Dharashiv(Usmanabad),Paranda,Onion,Other,400,1800,1200.0
2024-03-12,Jalgaon,Bhusaval,Onion,Red,1200,1600,1500.0
2024-03-12,Nashik,Pimpalgaon,Onion,Other,1400,1949,1700.0
2024-03-12,Ahmednagar,Akole,Onion,Other,200,2111,1751.0
2024-03-12,Ahmednagar,Sangamner,Onion,Red,200,2000,1100.0
2024-03-12,Nagpur,Hingna,Onion,Other,2000,3000,3000.0
2024-03-12,Ahmednagar,Rahata,Onion,Other,600,2000,1550.0
2024-03-12,Ahmednagar,Sangamner,Onion,Other,200,2000,1100.0
2024-03-12,Satara,Karad,Onion,Other,1500,1800,1800.0
2024-03-12,Nashik,Lasalgaon,Onion,Other,800,1771,1651.0
2024-03-13,Akola,Akola,Onion,Other,1200,2000,1600.0
2024-03-13,Nashik,Yeola,Onion,Red,500,1726,1570.0
2024-03-13,Jalgaon,Bhusaval,Onion,Red,1000,1500,1200.0
2024-03-13,Ahmednagar,Newasa(Ghodegaon),Onion,Other,400,1900,1600.0
2024-03-13,Beed,Kada,Onion,Other,300,1600,1100.0
2024-03-13,Chattrapati Sambhajinagar,Vaijpur,Onion,Red,1000,1760,1500.0
2024-03-13,Mumbai,Vashi New Mumbai,Onion,Other,1200,1700,1450.0
2024-03-13,Nashik,Umrane,Onion,Red,651,1750,1500.0
2024-03-13,Nashik,Pimpalgaon,Onion,Other,1200,1844,1650.0
2024-03-13,Nashik,Lasalgaon(Vinchur),Onion,Other,700,1661,1550.0
2024-03-13,Pune,Pune(Khadiki),Onion,Local,1000,1500,1250.0
2024-03-13,Nashik,Lasalgaon(Niphad),Onion,Red,1151,1753,1650.0
2024-03-13,Nandurbar,Nandurbar,Onion,Red,1300,1590,1487.0
2024-03-13,Pune,Pune(Pimpri),Onion,Local,1400,1600,1500.0
2024-03-13,Nashik,Lasalgaon,Onion,Red,700,1800,1700.0
2024-03-13,Ahmednagar,Shrigonda,Onion,Other,200,1650,1300.0
2024-03-13,Nashik,Pimpalgaon,Onion,Pole,500,1899,1750.0
2024-03-13,Satara,Satara,Onion,Other,1000,1700,1350.0
2024-03-13,Nashik,Lasalgaon(Vinchur),Onion,Red,700,1812,1700.0
2024-03-13,Nagpur,Nagpur,Onion,Red,1200,1800,1650.0
2024-03-13,Nashik,Lasalgaon,Onion,Other,800,1730,1580.0
2024-03-13,Ahmednagar,Sangamner,Onion,Red,150,1600,875.0
2024-03-13,Nashik,Nandgaon,Onion,Other,200,1689,1550.0
2024-03-13,Nashik,Satana,Onion,Red,200,1590,1335.0
2024-03-13,Nashik,Nampur,Onion,Red,500,1655,1450.0
2024-03-13,Nashik,Devala,Onion,Other,800,1605,1500.0
2024-03-13,Dharashiv(Usmanabad),Paranda,Onion,Other,300,1600,1300.0
2024-03-13,Sholapur,Akluj,Onion,Other,300,2100,1200.0
